year,entity,equipment_location,department,code,name,location,plancode,reason,type,approve_status,_creator,_create_time,_modifier,_modify_time,sum_or,sum_dm,sum_dc,sum_new,implementation_dm,implementation_or,implementation_new,plan_dc,plan_or,plan_new,project_code,project_name,Entity_Opreation,PROJ_TYPE_CODE,NAME,ISPAID,PAID_TYPE,PLANCODE,PROJ_TYPE,Budget_Allocation,GROUP_AMOUNT_NEW,plan,implementation,BUDGE_TYPE
2025,Y3720210035,el01,Equipment,PS370370A030003003AY,1期1#粗格栅1#粗格栅,1期1#粗格栅,N574757,1,OR01,Status08,,,41cba8da-cf06-4b4d-8104-46e9900ea0e5,2025-04-02 14:07:41,,,0.0,,,,,,1,,Y3720210035,山东日照岚山污水处理厂二期项目-BOT,,,,,,,,Eq05,2.0,1,,
